,neuron_1,neuron_2,value,neuron_combination,p,p_adj,session_name,block,n1_cluster,n2_cluster,comb,group
619,1292,1305,-0.0046668013831049696,1292_1305,1.814,1.8570519563822965,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
620,1294,1305,-0.12130393836232438,1294_1305,0.01,0.016088709677419356,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
621,1299,1305,0.10393419472400242,1299_1305,0.014,0.02205725567620928,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
622,1301,1305,0.12027035685527539,1301_1305,0.008,0.013015290519877676,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
623,1302,1305,0.2754983206854386,1302_1305,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
624,1303,1305,0.019145169650700823,1303_1305,1.242,1.3736881496881497,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
625,1304,1305,0.23145213526832836,1304_1305,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
626,1250,1312,0.052626945654679395,1250_1312,0.382,0.4920677966101695,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
627,1251,1312,-0.04400446296509638,1251_1312,0.548,0.675372972972973,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
628,1255,1312,0.015739092442866566,1255_1312,1.324,1.4443636363636363,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
629,1261,1312,0.15020164920753162,1261_1312,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
630,1263,1312,0.039618674419309156,1263_1312,0.67,0.8021905476369093,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
631,1264,1312,0.035967861717590414,1264_1312,0.776,0.914019188191882,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
632,1265,1312,-0.0165688548331414,1265_1312,1.316,1.4376016427104723,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
633,1266,1312,0.11362492033208246,1266_1312,0.01,0.016088709677419356,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
634,1267,1312,0.14607327753645571,1267_1312,0.006,0.009902792140641159,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
635,1269,1312,0.21379958545272568,1269_1312,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
636,1270,1312,0.16772073854968633,1270_1312,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
637,1272,1312,-0.04195208103665595,1272_1312,0.642,0.7756487509462529,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
638,1273,1312,0.03619104078424973,1273_1312,0.73,0.8662304832713754,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
639,1274,1312,0.11951691198096433,1274_1312,0.006,0.009902792140641159,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
640,1276,1312,-0.06942755321542263,1276_1312,0.248,0.33011509591326105,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
641,1277,1312,0.07327978979050384,1277_1312,0.176,0.24131958762886596,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
642,1280,1312,0.1316230122921599,1280_1312,0.002,0.0034433656957928802,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
643,1283,1312,0.08072238743991308,1283_1312,0.102,0.14393633952254642,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
644,1284,1312,0.0983161006252313,1284_1312,0.018,0.028054687499999998,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
645,1285,1312,0.10142162363809538,1285_1312,0.054,0.07957894736842104,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
646,1287,1312,0.004872351746482202,1287_1312,1.822,1.8616594110115237,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
647,1289,1312,-0.012613675925453824,1289_1312,1.542,1.6352372093023255,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
648,1292,1312,-0.010612417779422526,1292_1312,1.596,1.6780079051383399,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
649,1294,1312,0.1552259807404267,1294_1312,0.006,0.009902792140641159,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
650,1299,1312,-0.005969014085345909,1299_1312,1.734,1.7923989637305697,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
651,1301,1312,-0.022550323465479867,1301_1312,1.13,1.264712482468443,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
652,1302,1312,-0.05231688972040409,1302_1312,0.374,0.4829320388349515,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
653,1303,1312,0.04503555367457227,1303_1312,0.514,0.6364189294026377,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
654,1304,1312,-0.029971437460436526,1304_1312,0.928,1.070150289017341,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
655,1305,1312,-0.08166377234643953,1305_1312,0.1,0.14123893805309737,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
656,1250,1314,0.10984310244449565,1250_1314,0.024,0.03693731918997107,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
657,1251,1314,0.10727124975509317,1251_1314,0.01,0.016088709677419356,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
658,1255,1314,0.21430563880825676,1255_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
659,1261,1314,-0.23942196258327475,1261_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
660,1263,1314,0.24239489542490955,1263_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
661,1264,1314,0.3597638113078492,1264_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
662,1265,1314,0.25045795518697145,1265_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
663,1266,1314,0.2684220824026981,1266_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
664,1267,1314,0.026332362843593023,1267_1314,1.074,1.2096711362032464,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
665,1269,1314,-0.053158027530734266,1269_1314,0.374,0.4829320388349515,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
666,1270,1314,0.12272900322408983,1270_1314,0.004,0.00672,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
667,1272,1314,0.14869761941342188,1272_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
668,1273,1314,-0.01739418702450499,1273_1314,1.288,1.412816494845361,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
669,1274,1314,0.2532277031210949,1274_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
670,1276,1314,0.2785883053690915,1276_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
671,1277,1314,0.02449367610326809,1277_1314,1.062,1.1995414012738854,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
672,1280,1314,0.06417457534913219,1280_1314,0.256,0.34019650291423814,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
673,1283,1314,0.1708992420606669,1283_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
674,1284,1314,-0.1301850998835676,1284_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
675,1285,1314,0.036569491017481096,1285_1314,0.77,0.9076218611521418,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
676,1287,1314,0.2772344400256741,1287_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
677,1289,1314,0.26965573992986597,1289_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
678,1292,1314,0.1261019161605582,1292_1314,0.008,0.013015290519877676,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
679,1294,1314,0.04110646766307205,1294_1314,0.61,0.7420426829268293,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
680,1299,1314,0.2558492381425796,1299_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
681,1301,1314,0.18490460711424667,1301_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
682,1302,1314,0.32728838756771317,1302_1314,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
683,1303,1314,0.09715534194515255,1303_1314,0.046,0.06816713091922005,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
684,1304,1314,0.2943559629234562,1304_1314,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
685,1305,1314,0.12617720276071426,1305_1314,0.006,0.009902792140641159,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
686,1312,1314,0.04043710767436457,1312_1314,0.632,0.7658861047835991,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
687,1250,1315,0.0028189596351155693,1250_1315,1.892,1.9135817490494296,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
688,1251,1315,-0.05355021358432974,1251_1315,0.394,0.505892196299276,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
689,1255,1315,-0.008825961572381988,1255_1315,1.672,1.7405237785016288,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
690,1261,1315,0.41443157400604475,1261_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
691,1263,1315,0.05961989419295049,1263_1315,0.332,0.43325592804578905,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
692,1264,1315,0.05281598371647946,1264_1315,0.434,0.5497333333333333,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
693,1265,1315,0.11086526168908864,1265_1315,0.014,0.02205725567620928,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
694,1266,1315,0.13901628989964285,1266_1315,0.002,0.0034433656957928802,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
695,1267,1315,0.333188735234777,1267_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
696,1269,1315,0.48413290552369825,1269_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
697,1270,1315,0.3247624051680409,1270_1315,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
698,1272,1315,0.007049739751687539,1272_1315,1.718,1.7770110174983798,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
699,1273,1315,0.13288148820695822,1273_1315,0.002,0.0034433656957928802,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
700,1274,1315,0.2684111377234938,1274_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
701,1276,1315,0.11441113724052002,1276_1315,0.002,0.0034433656957928802,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
702,1277,1315,0.3059174143272426,1277_1315,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
703,1280,1315,0.3325221200157781,1280_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
704,1283,1315,0.05346656385842396,1283_1315,0.426,0.5413184713375796,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
705,1284,1315,0.5329834197356841,1284_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
706,1285,1315,-0.08478386225212337,1285_1315,0.058,0.08508088235294117,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
707,1287,1315,0.019737515190820495,1287_1315,1.232,1.3635728155339806,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
708,1289,1315,-0.16329110932527846,1289_1315,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
709,1292,1315,0.05455705874030357,1292_1315,0.34,0.44261011419249596,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
710,1294,1315,0.26697274151601946,1294_1315,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
711,1299,1315,-0.014749453015633632,1299_1315,1.432,1.5411139581928524,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
712,1301,1315,0.04797421449222727,1301_1315,0.442,0.55721327014218,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
713,1302,1315,-0.13704949086182808,1302_1315,0.006,0.009902792140641159,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
714,1303,1315,0.028030430409177375,1303_1315,0.982,1.1218840372226198,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
715,1304,1315,-0.11167974453440194,1304_1315,0.012,0.01911377245508982,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
716,1305,1315,-0.22843901992089954,1305_1315,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
717,1312,1315,0.15804562559459467,1312_1315,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
718,1314,1315,-0.003081342696391408,1314_1315,1.886,1.9087228915662648,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
719,1250,1316,-0.018385552941057204,1250_1316,1.278,1.4047438016528924,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
720,1251,1316,-0.03574150903692882,1251_1316,0.812,0.950808510638298,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
721,1255,1316,0.011581572040261492,1255_1316,1.544,1.6362709163346614,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
722,1261,1316,0.1660733060657929,1261_1316,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
723,1263,1316,-0.020809911908139352,1263_1316,1.258,1.3865801104972375,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
724,1264,1316,-0.009185815801511652,1264_1316,1.674,1.7405237785016288,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
725,1265,1316,-0.04770861502486864,1265_1316,0.48,0.5984999999999999,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
726,1266,1316,0.010570710493150594,1266_1316,1.602,1.6821000000000002,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
727,1267,1316,0.16516693388316891,1267_1316,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
728,1269,1316,0.1069643990332828,1269_1316,0.014,0.02205725567620928,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
729,1270,1316,0.11191780021552418,1270_1316,0.014,0.02205725567620928,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
730,1272,1316,0.09737477121017432,1272_1316,0.022,0.03399031945788964,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
731,1273,1316,-0.045733156837534095,1273_1316,0.596,0.7294601226993865,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
732,1274,1316,0.05852065449004322,1274_1316,0.288,0.37924752475247525,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
733,1276,1316,-0.004632170819013649,1276_1316,1.812,1.8561951219512196,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
734,1277,1316,0.13840607053987655,1277_1316,0.004,0.00672,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
735,1280,1316,0.07154385535423137,1280_1316,0.158,0.21794987035436472,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
736,1283,1316,-0.03312453642664803,1283_1316,0.846,0.9862790357925493,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
737,1284,1316,0.18787720383461567,1284_1316,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
738,1285,1316,-0.05875866272117103,1285_1316,0.334,0.4355098039215687,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
739,1287,1316,0.09548438452602512,1287_1316,0.046,0.06816713091922005,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
740,1289,1316,-0.08089318183797392,1289_1316,0.082,0.11758490566037735,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
741,1292,1316,-0.005632854051178647,1292_1316,1.768,1.8228217054263567,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
742,1294,1316,-0.017932677694884627,1294_1316,1.356,1.4712277362338548,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
743,1299,1316,-0.03603467385975625,1299_1316,0.748,0.8849577464788733,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
744,1301,1316,0.07041695846897587,1301_1316,0.152,0.2104006938421509,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
745,1302,1316,-0.016731087084183853,1302_1316,1.348,1.4655367847411445,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
746,1303,1316,-0.24554740739105002,1303_1316,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
747,1304,1316,-0.04436633317676358,1304_1316,0.564,0.6934853620955316,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
748,1305,1316,-0.06516217463461745,1305_1316,0.25,0.3325,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
749,1312,1316,-0.01075502475482955,1312_1316,1.626,1.6994734774066795,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
750,1314,1316,0.10072394011965631,1314_1316,0.024,0.03693731918997107,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
751,1315,1316,0.17427982400219424,1315_1316,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
752,1250,1317,0.28940698310159185,1250_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
753,1251,1317,0.17549267229723992,1251_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
754,1255,1317,0.4022521353164383,1255_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
755,1261,1317,-0.4568384130551439,1261_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
756,1263,1317,0.5153392962902074,1263_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
757,1264,1317,0.6761982785812789,1264_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
758,1265,1317,0.5688823134681666,1265_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
759,1266,1317,0.42868760878772944,1266_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
760,1267,1317,0.03364746185807512,1267_1317,0.79,0.9270882352941178,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
761,1269,1317,-0.13610464746285153,1269_1317,0.002,0.0034433656957928802,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
762,1270,1317,0.21166255092359815,1270_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
763,1272,1317,0.23754152328863437,1272_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
764,1273,1317,-0.049600554888103915,1273_1317,0.486,0.6050358814352573,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
765,1274,1317,0.5060461635008483,1274_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
766,1276,1317,0.5906756724352562,1276_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
767,1277,1317,-0.011900447451275784,1277_1317,1.606,1.684084099868594,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
768,1280,1317,0.13107830343351592,1280_1317,0.006,0.009902792140641159,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
769,1283,1317,0.3595472622170079,1283_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
770,1284,1317,-0.18766610448227075,1284_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
771,1285,1317,-0.05545831386355366,1285_1317,0.37,0.4785413290113452,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
772,1287,1317,0.2985747798206427,1287_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
773,1289,1317,0.4981515377897011,1289_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
774,1292,1317,0.20571387270962196,1292_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
775,1294,1317,0.09754101464020049,1294_1317,0.028,0.042763636363636365,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
776,1299,1317,0.44709592916190066,1299_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
777,1301,1317,0.3149835168507994,1301_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
778,1302,1317,0.632460413225251,1302_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
779,1303,1317,0.24348111627951596,1303_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
780,1304,1317,0.46254642241624905,1304_1317,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
781,1305,1317,0.26438308990339665,1305_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
782,1312,1317,-0.00878497253175116,1312_1317,1.606,1.684084099868594,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
783,1314,1317,0.3044842435658847,1314_1317,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
784,1315,1317,0.010740814425467501,1315_1317,1.588,1.6717994722955147,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
785,1316,1317,-0.029994122752358254,1316_1317,0.952,1.0930877697841725,hamilton_23,base_shock,slow_regular,slow_regular,slow_regular-slow_regular,continuation
786,1250,1318,0.2735138848412775,1250_1318,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
787,1251,1318,0.1920565912754766,1251_1318,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
788,1255,1318,0.34273161392702,1255_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
789,1261,1318,-0.4391438098279447,1261_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
790,1263,1318,0.4132202343298349,1263_1318,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
791,1264,1318,0.567693271540679,1264_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
792,1265,1318,0.4459928662757739,1265_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
793,1266,1318,0.3624213069460296,1266_1318,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
794,1267,1318,-0.05501474646925792,1267_1318,0.382,0.4920677966101695,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
795,1269,1318,-0.167898220192341,1269_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
796,1270,1318,0.16712570299044552,1270_1318,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
797,1272,1318,0.1892557335618013,1272_1318,0.0,0.0,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
798,1273,1318,-0.05639230317703103,1273_1318,0.35,0.454885993485342,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
799,1274,1318,0.39677293236297895,1274_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
800,1276,1318,0.5283912578346411,1276_1318,0.0,0.0,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
801,1277,1318,-0.01733678635848937,1277_1318,1.354,1.470057142857143,hamilton_23,base_shock,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
802,1280,1318,0.06916354803730372,1280_1318,0.19,0.25873720136518774,hamilton_23,base_shock,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
