,neuron_1,neuron_2,value,neuron_combination,p,p_adj,session_name,block,n1_cluster,n2_cluster,comb,group
760,1292,1317,0.10148782238852035,1292_1317,0.02,0.029776119402985076,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
761,1294,1317,-0.3710043241962462,1294_1317,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
762,1299,1317,0.46422041733678626,1299_1317,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
763,1301,1317,0.42623991388464005,1301_1317,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
764,1302,1317,0.6594946434662202,1302_1317,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
765,1303,1317,0.5930123489095922,1303_1317,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
766,1304,1317,0.5651305281928269,1304_1317,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
767,1305,1317,0.09995232376424902,1305_1317,0.03,0.04348773841961853,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
768,1312,1317,-0.44747888035588235,1312_1317,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
769,1314,1317,-0.05058020781079327,1314_1317,0.418,0.4974854586129754,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
770,1315,1317,-0.4324585982044806,1315_1317,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
771,1316,1317,-0.04425348644790952,1316_1317,0.52,0.6053391684901531,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
772,1250,1318,0.09936672893597982,1250_1318,0.02,0.029776119402985076,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
773,1251,1318,0.07915246506510941,1251_1318,0.092,0.12390886075949367,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
774,1255,1318,0.13286663203400714,1255_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
775,1261,1318,0.06828429814161369,1261_1318,0.178,0.22727039999999998,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
776,1263,1318,0.08297409411185909,1263_1318,0.096,0.12842917015926236,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
777,1264,1318,0.18053035777113907,1264_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
778,1265,1318,0.10690591152408563,1265_1318,0.016,0.024227703984819732,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
779,1266,1318,0.019269957123141227,1266_1318,1.246,1.3187108753315648,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
780,1267,1318,0.06300102506572373,1267_1318,0.248,0.30898360655737706,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
781,1269,1318,0.06279764935012103,1269_1318,0.252,0.31274650077760496,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
782,1270,1318,0.11519732855698646,1270_1318,0.008,0.012591715976331361,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
783,1272,1318,0.0414322021329498,1272_1318,0.636,0.7271174785100286,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
784,1273,1318,0.024442244591150433,1273_1318,1.11,1.2010576271186442,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
785,1274,1318,0.1556083200288092,1274_1318,0.004,0.006514285714285715,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
786,1276,1318,0.19088357445731083,1276_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
787,1277,1318,0.16008968557225708,1277_1318,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
788,1280,1318,0.08112350782350473,1280_1318,0.096,0.12842917015926236,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
789,1283,1318,0.05024401637380701,1283_1318,0.424,0.5035,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
790,1284,1318,0.14441750305429582,1284_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
791,1285,1318,0.06583451610760949,1285_1318,0.252,0.31274650077760496,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
792,1287,1318,0.08194689343594617,1287_1318,0.102,0.13599999999999998,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
793,1289,1318,0.11236793046639051,1289_1318,0.01,0.015570731707317074,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
794,1292,1318,0.1312600008886759,1292_1318,0.002,0.0033424083769633506,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
795,1294,1318,0.022730040671672176,1294_1318,1.148,1.2371424713031733,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
796,1299,1318,0.12352972498228589,1299_1318,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
797,1301,1318,0.19482387442194826,1301_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
798,1302,1318,0.07460268964153557,1302_1318,0.124,0.16181847914963204,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
799,1303,1318,0.053791314359219876,1303_1318,0.358,0.4328545454545454,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
800,1304,1318,0.0788002765677773,1304_1318,0.09,0.12131756756756756,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
801,1305,1318,0.16860753868391534,1305_1318,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
802,1312,1318,0.0721331038453877,1312_1318,0.144,0.1860923076923077,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
803,1314,1318,-0.055214770976407354,1314_1318,0.378,0.453941309255079,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
804,1315,1318,0.06896704762154116,1315_1318,0.176,0.22507692307692304,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
805,1316,1318,0.16250168318193503,1316_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
806,1317,1318,0.14195348528973514,1317_1318,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
807,1250,1319,0.3027093271719172,1250_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
808,1251,1319,0.25046698672556733,1251_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
809,1255,1319,0.23653017178679422,1255_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
810,1261,1319,-0.23108849701160142,1261_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
811,1263,1319,0.012968227111901648,1263_1319,1.49,1.547195836044242,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
812,1264,1319,0.4349665767438319,1264_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
813,1265,1319,0.38388771367362795,1265_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
814,1266,1319,0.052425211780394235,1266_1319,0.396,0.4741305326331583,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
815,1267,1319,-0.16414130631624047,1267_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
816,1269,1319,-0.23660070046821166,1269_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
817,1270,1319,0.030732705459858057,1270_1319,0.916,1.0075368711233632,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
818,1272,1319,-0.09479316146049309,1272_1319,0.048,0.06731810193321618,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
819,1273,1319,-0.06698129007735985,1273_1319,0.232,0.29086567164179106,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
820,1274,1319,0.22643282898310332,1274_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
821,1276,1319,0.03464185466216952,1276_1319,0.786,0.8827980295566502,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
822,1277,1319,-0.009224070558280152,1277_1319,1.636,1.673753846153846,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
823,1280,1319,-0.14835040920643436,1280_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
824,1283,1319,0.17099212296720054,1283_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
825,1284,1319,-0.16709063111880562,1284_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
826,1285,1319,-0.12446431749417106,1285_1319,0.006,0.009566433566433566,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
827,1287,1319,-0.08988073403749759,1287_1319,0.058,0.08063414634146342,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
828,1289,1319,0.2044638210973882,1289_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
829,1292,1319,0.11369823313913012,1292_1319,0.012,0.01845086705202312,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
830,1294,1319,-0.14767196532543647,1294_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
831,1299,1319,0.3654429627131979,1299_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
832,1301,1319,0.3132406410503608,1301_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
833,1302,1319,0.4792915182390818,1302_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
834,1303,1319,0.40664801093816727,1303_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
835,1304,1319,0.37977381363593715,1304_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
836,1305,1319,0.21581410150066815,1305_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
837,1312,1319,-0.23680591832985384,1312_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
838,1314,1319,0.04345311335371197,1314_1319,0.544,0.6291478260869565,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
839,1315,1319,-0.2647544337849378,1315_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
840,1316,1319,0.07476504484543382,1316_1319,0.134,0.1740146460537022,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
841,1317,1319,0.5063071608573111,1317_1319,0.0,0.0,hamilton_23,baseline,slow_regular,slow_irregular,slow_irregular-slow_regular,continuation
842,1318,1319,0.1924593409022993,1318_1319,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_irregular,slow_irregular-slow_irregular,continuation
843,1250,1320,-0.09077231817553051,1250_1320,0.046,0.06479788172992056,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
844,1251,1320,-0.08956205074477755,1251_1320,0.046,0.06479788172992056,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
845,1255,1320,0.044752685824902945,1255_1320,0.58,0.6664362850971922,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
846,1261,1320,0.4273875711400497,1261_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
847,1263,1320,0.1964147635150819,1263_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
848,1264,1320,0.019794058108669046,1264_1320,1.242,1.316223107569721,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
849,1265,1320,-0.11618859561757224,1265_1320,0.018,0.026999999999999996,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
850,1266,1320,0.023420800358732955,1266_1320,1.15,1.2384615384615383,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
851,1267,1320,0.2666969647388298,1267_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
852,1269,1320,0.43402562236023073,1269_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
853,1270,1320,0.34841806011264453,1270_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
854,1272,1320,0.23831810607522752,1272_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
855,1273,1320,0.01276227645343004,1273_1320,1.554,1.6084202334630353,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
856,1274,1320,0.0003686640130658352,1274_1320,2.0,2.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
857,1276,1320,0.2629488889302569,1276_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
858,1277,1320,0.20485245559319187,1277_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
859,1280,1320,0.22581929489461697,1280_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
860,1283,1320,-0.04628029523896513,1283_1320,0.518,0.603451094890511,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
861,1284,1320,0.31300339275109956,1284_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
862,1285,1320,0.131980704141982,1285_1320,0.002,0.0033424083769633506,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
863,1287,1320,0.15059617786270854,1287_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
864,1289,1320,-0.01604533447707876,1289_1320,1.374,1.4379698360655737,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
865,1292,1320,0.026153237793018893,1292_1320,1.084,1.1737204884667571,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
866,1294,1320,0.12277101530502464,1294_1320,0.016,0.024227703984819732,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
867,1299,1320,-0.083793398462846,1299_1320,0.098,0.13099497487437187,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
868,1301,1320,-0.10221499982041579,1301_1320,0.022,0.0326016713091922,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
869,1302,1320,-0.3127429412093834,1302_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
870,1303,1320,-0.2838070028457736,1303_1320,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
871,1304,1320,-0.2764257241785028,1304_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
872,1305,1320,-0.047676155413234896,1305_1320,0.472,0.5543134657836645,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
873,1312,1320,0.34466689756338365,1312_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
874,1314,1320,-0.13447499693362147,1314_1320,0.002,0.0033424083769633506,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
875,1315,1320,0.4223515923015627,1315_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
876,1316,1320,0.1739598742515857,1316_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
877,1317,1320,-0.24570977816808884,1317_1320,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
878,1318,1320,0.13119707933361618,1318_1320,0.002,0.0033424083769633506,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
879,1319,1320,-0.057840521583097486,1319_1320,0.328,0.3980897338403042,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
880,1250,1321,0.09396596179450993,1250_1321,0.032,0.046177215189873416,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
881,1251,1321,-0.09003714164011486,1251_1321,0.074,0.1015511607910576,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
882,1255,1321,0.060597241751749256,1255_1321,0.272,0.33548068006182385,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
883,1261,1321,0.4360655795167428,1261_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
884,1263,1321,0.127934395496925,1263_1321,0.004,0.006514285714285715,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
885,1264,1321,0.021588254162568113,1264_1321,1.196,1.2776546184738955,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
886,1265,1321,-0.2172600179090991,1265_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
887,1266,1321,0.013242716419201453,1266_1321,1.512,1.5669818181818183,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
888,1267,1321,0.2661769117676664,1267_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
889,1269,1321,0.47397247525855446,1269_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
890,1270,1321,0.2732855786295853,1270_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
891,1272,1321,0.2509004467127119,1272_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
892,1273,1321,0.031977297545930664,1273_1321,0.79,0.8866666666666667,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
893,1274,1321,0.007596767405944691,1274_1321,1.748,1.773558804831532,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
894,1276,1321,0.1779482048688236,1276_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
895,1277,1321,0.2319938438624923,1277_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
896,1280,1321,0.20928905042321075,1280_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
897,1283,1321,-0.10938817805287887,1283_1321,0.024,0.03536842105263158,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
898,1284,1321,0.366834635991063,1284_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
899,1285,1321,0.20088057469940393,1285_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
900,1287,1321,0.15932469000363503,1287_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
901,1289,1321,-0.07302982012743126,1289_1321,0.122,0.15946928746928746,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
902,1292,1321,-0.02072389648523512,1292_1321,1.18,1.2630985915492956,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
903,1294,1321,0.23636856235801545,1294_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
904,1299,1321,-0.09932362221552682,1299_1321,0.024,0.03536842105263158,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
905,1301,1321,-0.11898671667715276,1301_1321,0.006,0.009566433566433566,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
906,1302,1321,-0.3235618499346813,1302_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
907,1303,1321,-0.29078539032688705,1303_1321,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
908,1304,1321,-0.25702032425904153,1304_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
909,1305,1321,0.12108434770741103,1305_1321,0.012,0.01845086705202312,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
910,1312,1321,0.440778966359492,1312_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
911,1314,1321,0.045688819416814755,1314_1321,0.528,0.6128640000000001,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
912,1315,1321,0.42318252665415024,1315_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
913,1316,1321,0.18240430047032863,1316_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
914,1317,1321,-0.27107395534352813,1317_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
915,1318,1321,0.11505203317678016,1318_1321,0.008,0.012591715976331361,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
916,1319,1321,-0.08417400574649238,1319_1321,0.084,0.11419420783645656,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
917,1320,1321,0.2531516816968884,1320_1321,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
918,1250,1322,0.2602469142191609,1250_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
919,1251,1322,0.24985179592535825,1251_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
920,1255,1322,0.250791552472673,1255_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
921,1261,1322,-0.4295465933970572,1261_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
922,1263,1322,-0.024736215942886868,1263_1322,1.158,1.2462360080917059,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
923,1264,1322,0.30043385327848793,1264_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
924,1265,1322,0.4266841697858031,1265_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
925,1266,1322,-0.04538574754532602,1266_1322,0.536,0.6203451776649747,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
926,1267,1322,-0.3339171745322432,1267_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
927,1269,1322,-0.4890933831433842,1269_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
928,1270,1322,-0.13633367360032378,1270_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
929,1272,1322,-0.2359162700577456,1272_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
930,1273,1322,-0.007215220045109463,1273_1322,1.68,1.7110912571793235,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
931,1274,1322,0.26708401136366916,1274_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
932,1276,1322,0.019765443284613562,1276_1322,1.202,1.2797811874583056,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
933,1277,1322,-0.16200578068298965,1277_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
934,1280,1322,-0.26933903121673985,1280_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
935,1283,1322,0.2765794973917405,1283_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
936,1284,1322,-0.30705561922641905,1284_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
937,1285,1322,-0.21865882356937758,1285_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
938,1287,1322,-0.16455076409191025,1287_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
939,1289,1322,0.18232061833430765,1289_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
940,1292,1322,0.07817282712683697,1292_1322,0.12,0.1571123872026251,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
941,1294,1322,-0.3770127259588646,1294_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
942,1299,1322,0.38137800680383277,1299_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
943,1301,1322,0.3552244258047731,1301_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
944,1302,1322,0.65040579673619,1302_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
945,1303,1322,0.5153246103516442,1303_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
946,1304,1322,0.5466281269904345,1304_1322,0.0,0.0,hamilton_23,baseline,slow_regular,slow_regular,slow_regular-slow_regular,continuation
947,1305,1322,0.16983152421543563,1305_1322,0.0,0.0,hamilton_23,baseline,slow_irregular,slow_regular,slow_irregular-slow_regular,continuation
